"geo","geo_name","sect_perf","sect_perf_names","unit","unit_name","rnd_act","rnd_act_name","year","value","value_note","interpolated_flag"
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,NA,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,8701000,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,4401000,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,11764000,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,11122630,"",TRUE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,8595133,"",TRUE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,5571056,"",TRUE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,3185323,"",TRUE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,2374000,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,2733000,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,2739000,"",FALSE
"BA","Bosnia and Herzegovina","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,NA,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,314793000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,327219000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,362559000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,338592000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,392355000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,426268000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,427339000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,452120000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,526025000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,548418000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,532348000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,545855000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,607278000,"Break",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,622223000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,682988000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,729029000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,804879000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,842090000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,898166000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,972422000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,993478000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,1033579000,"",FALSE
"BE","Belgium","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,1112654000,"Provisional Value",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,166260000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,152383000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,178491000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,187393000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,190216000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,190859000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,195331000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,184818000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,203531000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,205542000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,160692000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,148361000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,141983000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,147447000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,154420000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,160736000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,137590000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,148598000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,147885000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,191696000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,194339000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,200426000,"",FALSE
"BG","Bulgaria","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,192451000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,85602500,"Difference in Methodology",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,77610250,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,69618000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,69110500,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,68603000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,62820000,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,57037000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,55977000,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,54917000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,55842000,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,56767000,"Difference in Methodology",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,60000000,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,63233000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,75200500,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,87168000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,89814000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,88037000,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,86260000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,92844000,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,99428000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,103074000,"",TRUE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,106720000,"",FALSE
"CH","Switzerland","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,108083000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,9692435000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,10442122000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,12349868000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,13569879000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,13753407000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,15581583000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,16656442000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,18677682000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,20575225000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,26446905000,"Break",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,29390667000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,30155227000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,34490264000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,38474782000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,40835046000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,45528123000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,48725532000,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,NA,"",FALSE
"CN_X_HK","China except Hong Kong","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,NA,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,14555000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,15421000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,16938000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,18463000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,19410000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,19610000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,19314000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,17850000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,16935000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,17024000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,16659000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,14298000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,13074000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,11870000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,12063000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,10899000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,10362000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,10789000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,10809000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,11677000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,11036000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,11296000,"",FALSE
"CY","Cyprus","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,11117000,"Provisional Value",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,428679000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,409150000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,402599000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,440682000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,442866000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,488420000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,535703000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,629627000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,619013000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,634277000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,628687000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,678600000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,715962000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,756741000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,800698000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,888356000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,706396000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,746785000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,785000000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,817246000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,837993000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,847297000,"",FALSE
"CZ","Czechia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,820577000,"Provisional Value",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,6812651000,"",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,6991958000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,7077904000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,6960810000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,7079078000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,7381216000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,7622282000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,7842376000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,8505350000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,8874573000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,9192386000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,9640180000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,9815060000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,10068781000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,10265044000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,10213761000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,10269840000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,10724641000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,11046932000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,11468669000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,11682606000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,12192806000,"Difference in Methodology",FALSE
"DE","Germany","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,10156242000,"Break",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,391784000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,391216000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,258372000,"Break",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,253745000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,245890000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,233983000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,248268000,"",FALSE
